itemid;filespec;titleEn;description/en;creator/en;locationCreated:placename;dateCreated:start;type;format;medium;customtext:Photographer;originalSource:url;originalSource:text
Hello553;20210806_135507.jpg;San arrow heads;"""San hunting technology was sophisticated. Bows used by the Kalahari ‘San’ of the 1960s were small and made from wood. The arrow could not kill on impact. Instead, the San constructed a complex tri-sectional arrow: consisting of a flight, a poisoned tip and a tapered link-shaft. On impact, the poisoned tip pierced the skin. The link shaft broke the flight from the tip, preventing the wounded animal from rubbing the arrow out against a tree. The tip worked its way deeper into the flesh and allowed the poison to take effect. 

Evidence for link-shaft arrows has been found in the archaeological record suggesting that the practice of hunting with small bows dates back in time.""";San and Khoe ;South Africa;1970;Artefact;Arrow;Wood, bone, iron, reed, poison;Tammy Hodgskiss;https://www.wits.ac.za/origins/;Rock Art Research Institute
Hello554;20210806_135844_HDR.jpg;Gold beads from Mapungubwe;"""While there were local headmen in southern Africa amongst early farmer groups, large-scale chieftanships only appeared after 1000 AD. They occurred first in the Limpopo Valley where large urban centres developed - some with as many as 1500 inhabitants. Ultimately, this led to the rise of Mapungubwe in the 1220s. Mapungubwe was southern Africa's first royal residence, encircled by a town with perhaps as many as 5000 inhabitants. It is likely that the sudden growth of power was spurred by the new trade links and control of trade with the East African coast. 

Significantly, the royal palace shifted from the valley floor to the hilltop, which was regarded as where communication with the ancestors or rain-making could take place. This step placed the king in a position of religious leadership; he now had control over spiritual forces through his special relationship with the ancestors and with god. This new level of spiritual authority probably gave the king ultimate control over all spiritual matters within his territory, including initiation ceremonies. 
""";Bantu-language speakers;South Africa;800;Beads;;Gold;Tammy Hodgskiss;https://www.wits.ac.za/origins/;Origins Centre, University of the Witwatersrand
Hello555;20210806_135818_HDR.jpg;Bird sculpture from Great Zimbabwe bird (replica);"""Some of the most important artefacts recovered from the Monument of Great Zimbabwe are the eight Zimbabwe Birds. These were carved from soapstone and placed on tops of monoliths, some greater than 2 meters high. Slots in platform in some enclosures in the Great Zimbabwe Hill Complex appear to have been designed to hold the monoliths with the Zimbabwe birds.""";Bantu-language speakers;Zimbabwe;1075;Sculpture;;Soap stone;Tammy Hodgskiss;https://www.wits.ac.za/origins/;Origins Centre, University of the Witwatersrand
Hello556;E06_2 Modern human behaviour1.mp3;Modern human behaviour and culturally modern behaviour;"""When did humans become full modern Homo sapiens""";Origins Centre;Africa;;Audio;Audio;Audio;Gcina Mhlophe;https://www.wits.ac.za/origins/;Origins Centre, University of the Witwatersrand
Hello558;E06 Stone Tools. HP.SB.mp3;Stone Tools of the Middle Stone Age;"""The stone tool changes of the Middle Stone Age period, and the beginning of modern human behaviour""";Origins Centre;Africa;2006;Audio;Audio;Audio;Gcina Mhlophe;https://www.wits.ac.za/origins/;Origins Centre, University of the Witwatersrand
Hello559;E04 The birth of modern human culture in Africa.mp3;The birth of modern human culture in Africa;"""Becoming culturall modern humans - the Middlte Stone Age of Africa""";Origins Centre;Africa;2006;Audio;Audio;Audio;Gcina Mhlophe;https://www.wits.ac.za/origins/;Origins Centre, University of the Witwatersrand
Hello560;E06_2 Modern human behaviour.2.mp3;Modern human behaviour - change, innovation;"""When did humans become full modern Homo sapiens""";Origins Centre;Africa;2006;Audio;Audio;Audio;Gcina Mhlophe;https://www.wits.ac.za/origins/;Origins Centre, University of the Witwatersrand
Hello561;OriginsCentre.StratigraphicPillars.jpg;Stratigraphic pillars;"""These stratigraphic pillars represent the sands of time in different continents. They show the oldest evidence of the human story - stone tools and hominin fossils - come from Africa.""";Origins Centre;South Africa;2006;Display;;Sand, stone tools, bone, glass;;https://www.wits.ac.za/origins/;Origins Centre, University of the Witwatersrand
Hello562;E10 Stratigraphic Pillars, general info.mp3;Stratigraphic pillars;"""These stratigraphic pillars represent the sands of time in different continents. They show the oldest evidence of the human story - stone tools and hominin fossils - come from Africa.""";Origins Centre;South Africa;2006;Audio;Audio;Audio;Gcina Mhlophe;https://www.wits.ac.za/origins/;Origins Centre, University of the Witwatersrand
Hello563;1200px-Coat_of_arms_of_South_Africa..jpg;The South African Coat of Arms;"""""";South African Government;South Africa;2000;Image;;;South African Government;;South African Government
Hello564;E12_1 Ron Clarke. Australopithecus earlier species.mp3;Ron Clarke discusses the Australopithecine genus;"""""";Origins Centre;South Africa;2006;Audio;Audio;Audio;Ron Clarke;https://www.wits.ac.za/origins/;Origins Centre, University of the Witwatersrand
Hello565;E12_5 Ron Clarke. Homo sapiens.1.mp3;Ron Clarke discusses the Homo sapiens fossils;"""""";Origins Centre;South Africa;2006;Audio;Audio;Audio;Ron Clarke;https://www.wits.ac.za/origins/;Origins Centre, University of the Witwatersrand
Hello566;E12_5 Ron Clarke. Homo sapiens 2 Art.mp3;Ron Clarke discusses the Homo sapiens abilities;"""""";Origins Centre;South Africa;2006;Audio;Audio;Audio;Ron Clarke;https://www.wits.ac.za/origins/;Origins Centre, University of the Witwatersrand
Hello567;E13_1 Kathy Kuman. Oldowan. short.mp3;Kathy Kuman discusses the Oldowan industry;"""""";Origins Centre;South Africa;2006;Audio;Audio;Audio;Kathy Kuman;https://www.wits.ac.za/origins/;Origins Centre, University of the Witwatersrand
Hello568;E13_2 Kathy Kuman. Earlier Acheulean.mp3;Kathy Kuman discusses the earlier Acheulean industry;"""""";Origins Centre;South Africa;2006;Audio;Audio;Audio;Kathy Kuman;https://www.wits.ac.za/origins/;Origins Centre, University of the Witwatersrand
Hello569;E13_2 Kathy Kuman. Later Acheulean.mp3;Kathy Kuman discusses the later Acheulean industry;"""""";Origins Centre;South Africa;2006;Audio;Audio;Audio;Kathy Kuman;https://www.wits.ac.za/origins/;Origins Centre, University of the Witwatersrand
Hello570;E13_3 Kathy Kuman. MSA 1 Intro.mp3;Kathy Kuman discusses Middle Stone Age tools;"""""";Origins Centre;South Africa;2006;Audio;Audio;Audio;Kathy Kuman;https://www.wits.ac.za/origins/;Origins Centre, University of the Witwatersrand
Hello571;E13_3 Kathy Kuman. MSA 2.mp3;Kathy Kuman discusses the innovations of the Middle Stone Age;"""""";Origins Centre;South Africa;2006;Audio;Audio;Audio;Kathy Kuman;https://www.wits.ac.za/origins/;Origins Centre, University of the Witwatersrand
Hello572;E13_3 Kathy Kuman. MSA 3 Cognition.mp3;Kathy Kuman discusses the innovations of the Middle Stone Age;"""""";Origins Centre;South Africa;2006;Audio;Audio;Audio;Kathy Kuman;https://www.wits.ac.za/origins/;Origins Centre, University of the Witwatersrand
Hello573;20210305_150651_HDR.jpg;Ju/'hoan women's back apron ;"""This women’s back apron comes from a region on the border between Namibia and Botswana. It is decorated with seashells. The shells were obtained when the owner of the apron (together with other Ju/'hoan or !Kung San woman) was recruited as an extra in a Norwegian production being filmed on the Namibian Coast.
""";San and Khoe ;Namibia and Botswana;2000;Apron;;Leather, ostrich eggshell, seashell, beads;Tammy Hodgskiss;https://www.wits.ac.za/origins/;Rock Art Research Institute
Hello574;20200108_104441(1).jpg;Klipfontein Stone;"""The painted stone you see here is named after the place from which it was removed in the earlys 1940s – Klipfontein - now more commonly known as Fetcani. 

A copy of the stone allows you to see the images as if they were freshly painted. Stephen Townley Bassett used the original pigments and binder used by the San – such as blood, bird faeces and ochres – to make the paint. 

At the centre of the panel is a dying eland being shot at with by the human figure directly below. Yet, the flying antelope, some half-human and some bleeding from the nose, suggest that this is more than a hunt for meat - it is a hunt for the supernatural energy within the eland. When the eland dies, it releases powerful energy, which can be harnessed by special individuals to transform themselves into animal form. The thin red line, fringed by white dots, weaves in and out of the rock surface; this thread links our world to the spirit world behind the rock face.""";San and Khoe ;South Africa;;Rock Art;;Paint, rock, ochre, charcoal, animal hide, fur;Origins Centre;https://www.wits.ac.za/origins/;Origins Centre, University of the Witwatersrand
Hello575;E22_2 Poison arrows.mp3;Poisons in San Arrows;"""""";Origins Centre;South Africa;2006;Audio;Audio;Audio;Gcina Mhlophe;https://www.wits.ac.za/origins/;Origins Centre, University of the Witwatersrand
Hello576;E23 Clothing and material culture - then and now.mp3;San material culture - then and now;"""""";Origins Centre;South Africa;2006;Audio;Audio;Audio;Gcina Mhlophe;https://www.wits.ac.za/origins/;Origins Centre, University of the Witwatersrand
Hello577;E22_1 Hunting. Link shaft.mp3;The San tri-sectional arrow;"""""";Origins Centre;South Africa;2006;Audio;Audio;Audio;Gcina Mhlophe;https://www.wits.ac.za/origins/;Origins Centre, University of the Witwatersrand
Hello579;E21 Digging Stick.mp3;The digging stick in rock art;"""""";Origins Centre;South Africa;2006;Audio;Audio;Audio;Gcina Mhlophe;https://www.wits.ac.za/origins/;Origins Centre, University of the Witwatersrand
Hello580;E21_2 Mobility and H-G.mp3;A hunter-gatherer way of life;"""""";Origins Centre;South Africa;2006;Audio;Audio;Audio;Gcina Mhlophe;https://www.wits.ac.za/origins/;Origins Centre, University of the Witwatersrand
